0.0004572405296837667, 8.3046289518192e+21
0.001493618338082106, 1.4371828455781582e+22
0.0026317027885468663, 2.8433145168761914e+22
0.003360385819048045, 3.9178812687171354e+22
0.005053350810406837, 7.253346034186616e+22
0.005787183544303784, 1.0317138150111481e+23
0.0064437707272642225, 1.4642590010214764e+23
0.007196914848895314, 2.082865362659642e+23
0.0076410767667803164, 2.512640472560567e+23
0.008046615909197058, 2.9709429694421414e+23
0.008355598112943147, 3.429069588475503e+23
0.008625957541220974, 3.9189011209472955e+23
0.008857694194030541, 4.383242090617626e+23
0.009089430846840107, 4.822162848625784e+23
0.009437035826054457, 5.51850407849962e+23
0.009784640805268807, 6.297801445538835e+23
0.009977754682610113, 6.73982937886548e+23
0.01020949133541968, 7.359869144966606e+23
0.010363982437292724, 7.789116621322883e+23
0.010518473539165768, 8.237429256425786e+23
0.010672964641038812, 8.676209312155376e+23
0.010827455742911857, 9.105456788511648e+23
0.011059192395721423, 9.735029133986093e+23
0.011213683497594468, 1.0126146292849108e+24
0.011368174599467512, 1.0555393769205386e+24
0.011870270680554906, 1.1868626761075664e+24
0.012102007333364473, 1.2307547519083822e+24
0.012410989537110562, 1.2806600678893286e+24
0.01298892988929888, 1.2892444498215478e+24
0.013321033210332095, 1.2619825378581657e+24
0.013608295576626642, 1.1960763303161147e+24
0.013762786678499686, 1.1417687683439399e+24
0.013955900555840992, 1.0912812732350191e+24
0.014149014433182297, 1.0303079408154527e+24
0.014303505535055341, 9.54075446284656e+23
0.014457996636928386, 8.883287890645043e+23
0.01461248773880143, 8.387875167789859e+23
0.014766978840674475, 7.816201809948167e+23
0.014921469942547519, 7.082474602760138e+23
0.015075961044420563, 6.415475451185308e+23
0.015230452146293608, 5.9581930458233853e+23
0.015384943248166652, 5.434182584848257e+23
0.015500811574571435, 4.986362407720363e+23
0.01564564698257742, 4.404741691913318e+23
0.015887039329254046, 3.824091235568922e+23
0.016080153206595352, 3.3096837051064015e+23
0.016273267083936657, 2.8334064921371316e+23
0.016466380961277963, 2.461987652274323e+23
0.01673674038955579, 2.0080938267880226e+23
0.0171229681442384, 1.4508236921962488e+23
0.01755554322948291, 9.940478150371881e+22
0.018281651408286234, 5.428906488691291e+22
0.019032036760241025, 2.7552951914660935e+22
0.01998105352888971, 9.477734199421068e+21
0.021873569526834502, 6.009423032599368e+21
0.02500201433976365, 3.9101450362915714e+21
0.028053213601756263, 5.705154355185425e+21
0.031181658414685412, 7.069380197848021e+21
0.03438734877855107, 7.335542008149189e+21
0.03747717081601196, 5.674082602001038e+21
0.040566992853472844, 7.190149653624328e+21
0.04365681489093372, 9.023969351024171e+21
0.04663076860198982, 8.612415186198143e+21
0.049913704516792, 1.1116915744796257e+22
